CONCEPT	DOCULECT	IPA	ID
all	Armenian	bɔˈlɔɾ	274
all	Old_Kannada	elːa	275
all	Old_Telugu	elːa	276
all	Old_Malayalam	elːa	277
all	Old_Tamil	elːa	278
all	Greek_Anc	pȃːs	279
all	Latin	ˈomnis	280
all	Old_French	tut	281
all	Old_Norse	alːɪr	282
all	Old_High_German	al	283
all	Old_English	æɑ̯ɫː	284
all	Old_Irish	ulʹe	285
all	Old_Church_Slavonic	vɪ̆si	286
all	Sanskrit	sɐɾʋe	287
all	Pali	sɐbːɐ	288
all	Middle_Persian	wisp	289
many	Georgian	bevɾi	290
many	Armenian	ʃɑt	291
many	Old_Kannada	pala	292
many	Old_Telugu	palu	293
many	Old_Malayalam	pala	294
many	Old_Tamil	pala	295
many	Greek_Anc	polýs	296
many	Latin	multiː	297
many	Old_French	mult	298
many	Old_Norse	ˈmarɡir	299
many	Old_High_German	manaɡ	300
many	Old_English	ˈmɒnij	301
many	Old_Irish	ilʹ	302
many	Old_Church_Slavonic	mʊ̆nɔɡɔ	303
many	Sanskrit	bɐɦu	304
many	Pali	bɐɦu	305
many	Middle_Persian	was	306
some	Georgian	ɾamdenime	307
some	Armenian	vɔˈɾɔʃ	308
some	Old_Kannada	kela	309
some	Old_Telugu	kond̪aɾu	310
some	Old_Malayalam	t͡ʃila	311
some	Old_Tamil	t͡ʃila	312
some	Greek_Anc	tines	313
some	Latin	ˈalɪkʷiː	314
some	Old_French	kelkəs	315
some	Old_Norse	ˈnokːurir	316
some	Old_High_German	sum	317
some	Old_English	sum	318
some	Old_Irish	e:ɡʹənʹ	319
some	Sanskrit	kiɲt͡ɕid̪	320
some	Pali	kotʃi	321
some	Middle_Persian	t͡ɕand	322
few	Georgian	t͡sʰotʼa	323
few	Old_Kannada	koɲt͡ʃa	324
few	Old_Telugu	kod̪ːi	325
few	Old_Malayalam	kurat͡ʃːə	326
few	Old_Tamil	koɲt͡ʃam	327
few	Greek_Anc	olíɡoi	328
few	Latin	ˈpau̯kiː	329
few	Old_French	poi̯̯	330
few	Old_Norse	faːr	331
few	Old_High_German	fao	332
few	Old_English	fæːɑ̯w	333
few	Old_Irish	bʹeɡa:n	334
few	Old_Church_Slavonic	mɑlɔ	335
few	Sanskrit	ɐlpɐ	336
few	Pali	ɐpːɐ	337
few	Middle_Persian	kam	338
other	Georgian	sχʷa	339
other	Armenian	ɑjl	340
other	Old_Kannada	beːɾe	341
other	Old_Telugu	ʋeːɾeː	342
other	Old_Malayalam	matːə	343
other	Old_Tamil	pira	344
other	Greek_Anc	álːos	345
other	Latin	ˈalter	346
other	Old_French	altɾə	347
other	Old_Norse	ˈanːarː	348
other	Old_High_German	ˈandar	349
other	Old_English	ˈoːðer	350
other	Old_Irish	alʹe	351
other	Old_Church_Slavonic	inʊ̆	352
other	Sanskrit	ɐnjɐ	353
other	Pali	ɐpɐrɐ	354
other	Middle_Persian	abɑ:ɾi:g	355
one	Georgian	eɾtʰi	356
one	Armenian	mɛk	357
one	Old_Kannada	on̪d̪u	358
one	Old_Telugu	oɳɖu	359
one	Old_Malayalam	on̪ːə	360
one	Old_Tamil	onru	361
one	Greek_Anc	hén	362
one	Latin	ˈuːnum	363
one	Old_French	yn	364
one	Old_Norse	ɛinː	365
one	Old_High_German	aɪn	366
one	Old_English	ɑːn	367
one	Old_Irish	oin	368
one	Old_Church_Slavonic	jɛdinʊ̆	369
one	Sanskrit	ekɐm	370
one	Pali	ekɐ	371
one	Middle_Persian	e:k	372
two	Georgian	oɾi	373
two	Armenian	jɛɾˈku	374
two	Old_Kannada	eɾaɖu	375
two	Old_Telugu	ɾeɳɖu	376
two	Old_Malayalam	ɾaɳʈə	377
two	Old_Tamil	iɾaɳʈu	378
two	Greek_Anc	dýo	379
two	Latin	ˈduo	380
two	Old_French	døws	381
two	Old_Norse	tvau	382
two	Old_High_German	t͡sweːnə	383
two	Old_English	ˈtweːjen	384
two	Old_Irish	da:	385
two	Old_Church_Slavonic	dʊ̆vɑ	386
two	Sanskrit	d̪ʋe	387
two	Pali	d̪ʋe	388
two	Middle_Persian	do:	389
three	Georgian	sami	390
three	Armenian	jɛˈɾɛkʰ	391
three	Old_Kannada	muːru	392
three	Old_Telugu	muːnru	393
three	Old_Malayalam	muːn̪ːə	394
three	Old_Tamil	muːnru	395
three	Greek_Anc	tɾi.a	396
three	Latin	tria	397
three	Old_French	tɾoi̯̯	398
three	Old_Norse	θrju	399
three	Old_High_German	driː	400
three	Old_English	θriː	401
three	Old_Irish	tʹrʹi:	402
three	Old_Church_Slavonic	trɪ̆jɛ	403
three	Sanskrit	t̪ɾiːɳi	404
three	Pali	t̪ɐjo	405
three	Middle_Persian	se:	406
four	Georgian	otʰχi	407
four	Armenian	t͡ʃʰɔɾs	408
four	Old_Kannada	naːlku	409
four	Old_Telugu	naːlʊɡu	410
four	Old_Malayalam	n̪aːŋkə	411
four	Old_Tamil	n̪aːnku	412
four	Greek_Anc	téssara	413
four	Latin	ˈkʷatːuor	414
four	Old_French	katɾə	415
four	Old_Norse	ˈfjoɡur	416
four	Old_High_German	fior	417
four	Old_English	ˈfeːo̯wer	418
four	Old_Irish	kʹeθərʹ	419
four	Old_Church_Slavonic	ʧɛtɯrɛ	420
four	Sanskrit	t͡ɕɐt̪ʋaːɾi	421
four	Pali	tʃɐt̪ur	422
four	Middle_Persian	t͡ɕahɑ:ɾ	423
five	Georgian	χutʰi	424
five	Armenian	hinɡ	425
five	Old_Kannada	aɪd̪u	426
five	Old_Telugu	aɪd̪u	427
five	Old_Malayalam	aɲt͡ʃə	428
five	Old_Tamil	ajn̪t̪u	429
five	Greek_Anc	pénte	430
five	Latin	ˈkʷiːnkʷe	431
five	Old_French	t͡sink	432
five	Old_Norse	fimː	433
five	Old_High_German	fimf	434
five	Old_English	fiːf	435
five	Old_Irish	ko:ɡʹ	436
five	Old_Church_Slavonic	pɛ̃tɪ̆	437
five	Sanskrit	pɐɲt͡ɕɐn	438
five	Pali	pɐɲtʃɐ	439
five	Middle_Persian	pand͡ʑ	440
long	Georgian	ɡɾd͡zeli	441
long	Armenian	jɛɾˈkɑɾ	442
long	Old_Kannada	niɖu	443
long	Old_Telugu	poɖʊɡu	444
long	Old_Malayalam	n̪iːɭa	445
long	Old_Tamil	n̪iːɭu	446
long	Greek_Anc	makrós	447
long	Latin	ˈlonɡus	448
long	Old_French	lonk	449
long	Old_Norse	lanɣr	450
long	Old_High_German	lanɡ	451
long	Old_English	lɒŋɡ	452
long	Old_Irish	fota	453
long	Old_Church_Slavonic	dl̩ɡʊ̆	454
long	Sanskrit	d̪iːɾɡʱɐ	455
long	Pali	d̪iːɡʱɐ	456
long	Middle_Persian	dɾɑ:z	457
wide	Georgian	pʰaɾtʰo	458
wide	Armenian	lɑjn	459
wide	Old_Kannada	aɡala	460
wide	Old_Telugu	ʋeɖalpu	461
wide	Old_Malayalam	ʋiːt̪i	462
wide	Old_Tamil	akala	463
wide	Greek_Anc	eurýs	464
wide	Latin	ˈlaːtus	465
wide	Old_French	lə	466
wide	Old_Norse	viðr	467
wide	Old_High_German	wiːt	468
wide	Old_English	wiːd	469
wide	Old_Irish	lʹeθən	470
wide	Old_Church_Slavonic	ʃirɔkʊ̆	471
wide	Sanskrit	uɾu	472
wide	Pali	uru	473
wide	Middle_Persian	fɾɑ:x	474
thick	Georgian	skʰeli	475
thick	Armenian	hɑst	476
thick	Old_Kannada	d̪apːa	477
thick	Old_Telugu	t͡ʃɪkːa	478
thick	Old_Malayalam	kaʈːi	479
thick	Old_Tamil	t̪uru	480
thick	Greek_Anc	pyknós	481
thick	Latin	ˈspisːus	482
thick	Old_French	espes	483
thick	Old_Norse	θykːr	484
thick	Old_High_German	dikxi	485
thick	Old_English	ˈθikːe	486
thick	Old_Irish	tʹiuɣ	487
thick	Old_Church_Slavonic	dɛbɛlʊ̆	488
thick	Sanskrit	ɡʱɐnɐ	489
thick	Pali	ɡʱɐnɐ	490
thick	Middle_Persian	kuluft	491
heavy	Georgian	md͡zime	492
heavy	Armenian	ˈt͡sɑnəɾ	493
heavy	Old_Telugu	baɾʊʋu	494
heavy	Old_Malayalam	kana	495
heavy	Old_Tamil	paɾu	496
heavy	Greek_Anc	barýs	497
heavy	Latin	ˈɡrawis	498
heavy	Old_French	pesant	499
heavy	Old_Norse	θunɣr	500
heavy	Old_High_German	swaːr	501
heavy	Old_English	ˈhevij	502
heavy	Old_Irish	trom	503
heavy	Old_Church_Slavonic	tɛ̃ʒɪ̆kʊ̆	504
heavy	Sanskrit	ɡuɾu	505
