CONCEPT	DOCULECT	IPA	ID
to sleep	Old_Kannada	malaɡu	368
to sleep	Old_Telugu	kʊnʊku	369
to sleep	Old_Malayalam	uraŋːu	370
to sleep	Old_Tamil	t̪uɲt͡ʃu	371
to live	Old_Kannada	baːɻu	372
to live	Old_Telugu	bɾat̪ʊku	373
to live	Old_Malayalam	ʋaːɻu	374
to live	Old_Tamil	ʋaːɻ	375
to die	Old_Kannada	saːji	376
to die	Old_Telugu	t͡ʃaːʋu	377
to die	Old_Malayalam	t͡ʃaːʋu	378
to die	Old_Tamil	ira	379
to kill	Old_Kannada	kol	380
to kill	Old_Telugu	t͡ʃampu	381
to kill	Old_Malayalam	kolːu	382
to kill	Old_Tamil	kol	383
to hunt	Old_Kannada	beːʈe	384
to hunt	Old_Telugu	ʋeːʈa	385
to hunt	Old_Malayalam	ʋeːʈːa	386
to hunt	Old_Tamil	ʋeːʈːaj	387
to stab	Old_Kannada	iri	388
to stab	Old_Telugu	poɖʊju	389
to stab	Old_Malayalam	kut̪ːu	390
to stab	Old_Tamil	kut̪ːu	391
to scratch	Old_Kannada	keɾe	392
to scratch	Old_Telugu	ɡiːɾu	393
to scratch	Old_Malayalam	oɾajə	394
to scratch	Old_Tamil	t͡ʃoɾi	395
to dig	Old_Kannada	t̪oːɖu	396
to dig	Old_Telugu	t̪ɾaʋːu	397
to dig	Old_Malayalam	kuɻi	398
to dig	Old_Tamil	t̪oːɳʈu	399
to swim	Old_Kannada	iːd͡ʒu	400
to swim	Old_Telugu	iːd̪u	401
to swim	Old_Malayalam	n̪iːn̪t̪u	402
to swim	Old_Tamil	n̪iːn̪t̪u	403
to walk	Old_Kannada	naɖe	404
to walk	Old_Telugu	naɖʊt͡ʃu	405
to walk	Old_Malayalam	n̪aʈa	406
to walk	Old_Tamil	n̪aʈa	407
to come	Old_Kannada	baɾu	408
to come	Old_Telugu	ʋat͡ʃːu	409
to come	Old_Malayalam	ʋaɾu	410
to come	Old_Tamil	ʋaɾu	411
to lie (as in a bed)	Old_Kannada	paɖʊ	412
to lie (as in a bed)	Old_Telugu	paɖʊ	413
to lie (as in a bed)	Old_Malayalam	kiʈa	414
to lie (as in a bed)	Old_Tamil	uraŋku	415
to sit	Old_Kannada	kuːɾu	416
to sit	Old_Telugu	kuːɾt͡ʃonu	417
to sit	Old_Malayalam	iɾi	418
to stand	Old_Kannada	nil	419
to stand	Old_Telugu	nɪlu	420
to stand	Old_Malayalam	n̪il	421
to stand	Old_Tamil	n̪il	422
to turn (intransitive)	Old_Kannada	t̪iɾuɡu	423
to turn (intransitive)	Old_Telugu	t̪ɾɪpːu	424
to turn (intransitive)	Old_Malayalam	t̪iɾi	425
to turn (intransitive)	Old_Tamil	t̪iɾumbu	426
to give	Old_Kannada	koɖu	427
to give	Old_Telugu	iːju	428
to give	Old_Malayalam	t̪aɾu	429
to give	Old_Tamil	t̪aɾu	430
to hold	Old_Kannada	piɖi	431
to hold	Old_Telugu	paʈːu	432
to hold	Old_Malayalam	piʈi	433
to hold	Old_Tamil	piʈi	434
to rub	Old_Kannada	uɾd̪u	435
to rub	Old_Telugu	ɾʊd̪d̪u	436
to rub	Old_Malayalam	uɾajə	437
to rub	Old_Tamil	uɾaj	438
to wash	Old_Kannada	t̪oɭe	439
to wash	Old_Telugu	kaɖʊɡu	440
to wash	Old_Malayalam	kaɻu	441
to wash	Old_Tamil	kaɻuʋu	442
to wipe	Old_Kannada	oresu	443
