CONCEPT	DOCULECT	IPA	ID
where	Old_French	u	148
where	Old_Norse	ɣvar	149
where	Old_High_German	xwaːr	150
where	Old_English	ʍæːr	151
where	Old_Irish	kʹi:ə	152
where	Old_Church_Slavonic	kʊ̆dɛ	153
where	Sanskrit	kut̪ɾɐ	154
where	Pali	kɐt̪ʰːɐ	155
where	Middle_Persian	ku:	156
when	Armenian	jɛɾpʰ	157
when	Greek_Anc	póte	158
when	Latin	ˈkwandoː	159
when	Old_French	kant	160
when	Old_Norse	ˈɣveːˌnɛːr	161
when	Old_High_German	wanːə	162
when	Old_English	ˈʍænːe	163
when	Old_Irish	kunʹ	164
when	Old_Church_Slavonic	kɔɡdɑ	165
when	Sanskrit	kɐdaː	166
when	Pali	kɐraːɦi	167
when	Middle_Persian	kaj	168
how	Armenian	int͡ʃʰˈpɛs	169
how	Greek_Anc	pɔːs	170
how	Latin	ˈkʷoːmodo	171
how	Old_French	komant	172
how	Old_Norse	ɣveː	173
how	Old_High_German	xwio	174
how	Old_English	huː	175
how	Old_Irish	kʹi:ə_kruθ	176
how	Old_Church_Slavonic	kɑkɔ	177
how	Sanskrit	kɐt̪ʰɐm	178
how	Pali	kɐt̪ʰã	179
how	Middle_Persian	t͡ɕijo:n	180
not	Armenian	vɔt͡ʃʰ	181
not	Greek_Anc	uː	182
not	Latin	noːn	183
not	Old_French	nə	184
not	Old_Norse	ˈekːi	185
not	Old_High_German	nio	186
not	Old_English	ne	187
not	Old_Irish	nʹi:	188
not	Old_Church_Slavonic	nɛ	189
not	Sanskrit	nɐ	190
not	Pali	nɐ	191
not	Middle_Persian	ne:	192
all	Armenian	bɔˈlɔɾ	193
all	Greek_Anc	pȃːs	194
all	Latin	ˈomnis	195
all	Old_French	tut	196
all	Old_Norse	alːɪr	197
all	Old_High_German	al	198
all	Old_English	æɑ̯ɫː	199
all	Old_Irish	ulʹe	200
all	Old_Church_Slavonic	vɪ̆si	201
all	Sanskrit	sɐɾʋe	202
all	Pali	sɐbːɐ	203
all	Middle_Persian	wisp	204
many	Armenian	ʃɑt	205
many	Greek_Anc	polýs	206
many	Latin	multiː	207
many	Old_French	mult	208
many	Old_Norse	ˈmarɡir	209
many	Old_High_German	manaɡ	210
